      2.07000000e+01       4.99999885e-01       3.80929489e-02       4.61906936e-01      -2.76017930e-01      -9.61152366e-01
      2.08000000e+01       4.99999892e-01       6.86700049e-02       4.31329887e-01      -3.70594131e-01      -9.28794797e-01
      2.09000000e+01       4.99999902e-01       1.06476116e-01       3.93523785e-01      -4.61467477e-01      -8.87157016e-01
      2.10000000e+01       4.99999913e-01       1.50004072e-01       3.49995840e-01      -5.47729992e-01      -8.36655055e-01
      2.11000000e+01       4.99999924e-01       1.97518551e-01       3.02481374e-01      -6.28519770e-01      -7.77793512e-01
      2.12000000e+01       4.99999937e-01       2.47125299e-01       2.52874638e-01      -7.03029586e-01      -7.11160513e-01
      2.13000000e+01       4.99999949e-01       2.96846653e-01       2.03153296e-01      -7.70514961e-01      -6.37421833e-01
      2.14000000e+01       4.99999961e-01       3.44700378e-01       1.55299583e-01      -8.30301606e-01      -5.57314244e-01
      2.15000000e+01       4.99999972e-01       3.88778698e-01       1.11221274e-01      -8.81792150e-01      -4.71638154e-01
      2.16000000e+01       4.99999982e-01       4.27324349e-01       7.26756333e-02      -9.24472118e-01      -3.81249612e-01
      2.17000000e+01       4.99999990e-01       4.58800636e-01       4.11993534e-02      -9.57915065e-01      -2.87051749e-01
      2.18000000e+01       4.99999995e-01       4.81952701e-01       1.80472946e-02      -9.81786841e-01      -1.89985760e-01
      2.19000000e+01       4.99999999e-01       4.95857543e-01       4.14245638e-03      -9.95848927e-01      -9.10214961e-02
      2.20000000e+01       5.00000000e-01       4.99960819e-01       3.91809421e-05      -9.99960818e-01       8.85222481e-03
      2.21000000e+01       4.99999999e-01       4.94098946e-01       5.90105290e-03      -9.94081431e-01       1.08637497e-01
      2.22000000e+01       4.99999995e-01       4.78505617e-01       2.14943779e-02      -9.78269510e-01       2.07337300e-01
      2.23000000e+01       4.99999988e-01       4.53802489e-01       4.61974992e-02      -9.52683042e-01       3.03965456e-01
      2.24000000e+01       4.99999980e-01       4.20974399e-01       7.90255813e-02      -9.17577679e-01       3.97556490e-01
      2.25000000e+01       4.99999970e-01       3.81330098e-01       1.18669872e-01      -8.73304183e-01       4.87175270e-01
      2.26000000e+01       4.99999959e-01       3.36450081e-01       1.63549878e-01      -8.20304920e-01       5.71926356e-01
      2.27000000e+01       4.99999947e-01       2.88123571e-01       2.11876376e-01      -7.59109440e-01       6.50962942e-01
      2.28000000e+01       4.99999935e-01       2.38277195e-01       2.61722740e-01      -6.90329189e-01       7.23495321e-01
      2.29000000e+01       4.99999922e-01       1.88898169e-01       3.11101753e-01      -6.14651396e-01       7.88798774e-01
      2.30000000e+01       4.99999910e-01       1.41955082e-01       3.58044829e-01      -5.32832209e-01       8.46220809e-01
      2.31000000e+01       4.99999900e-01       9.93194042e-02       4.00680496e-01      -4.45689139e-01       8.95187685e-01
      2.32000000e+01       4.99999891e-01       6.26908871e-02       4.37309004e-01      -3.54092889e-01       9.35210141e-01
      2.33000000e+01       4.99999883e-01       3.35297939e-02       4.66470089e-01      -2.58958660e-01       9.65888285e-01
      2.34000000e+01       4.99999878e-01       1.29986854e-02       4.87001193e-01      -1.61237002e-01       9.86915592e-01
      2.35000000e+01       4.99999875e-01       1.91607221e-03       4.98083803e-01      -6.19043167e-02       9.98081964e-01
      2.36000000e+01       4.99999875e-01       7.23783155e-04       4.99276092e-01       3.80468962e-02       9.99275830e-01
      2.37000000e+01       4.99999877e-01       9.46935105e-03       4.90530526e-01       1.37617957e-01       9.90485261e-01
      2.38000000e+01       4.99999882e-01       2.78041177e-02       4.72195764e-01       2.35813985e-01       9.71798090e-01
      2.39000000e+01       4.99999889e-01       5.49971337e-02       4.45002755e-01       3.31653837e-01       9.43401034e-01
      2.40000000e+01       4.99999897e-01       8.99642993e-02       4.10035598e-01       4.24179913e-01       9.05577825e-01
      2.41000000e+01       4.99999908e-01       1.31311584e-01       3.68688324e-01       5.12467723e-01       8.58706381e-01
      2.42000000e+01       4.99999919e-01       1.77390601e-01       3.22609318e-01       5.95635125e-01       8.03255026e-01
      2.43000000e+01       4.99999932e-01       2.26364327e-01       2.73635605e-01       6.72851137e-01       7.39777811e-01
      2.44000000e+01       4.99999944e-01       2.76280332e-01       2.23719612e-01       7.43344243e-01       6.68908981e-01
      2.45000000e+01       4.99999956e-01       3.25148623e-01       1.74851334e-01       8.06410098e-01       5.91356633e-01
      2.46000000e+01       4.99999968e-01       3.71020975e-01       1.28978993e-01       8.61418569e-01       5.07895644e-01
      2.47000000e+01       4.99999978e-01       4.12068603e-01       8.79313752e-02       9.07820029e-01       4.19359929e-01
      2.48000000e+01       4.99999987e-01       4.46655066e-01       5.33449205e-02       9.45150852e-01       3.26634109e-01
